variable	NONE	Malakula	Kanaky (New Caledonia main island)	Santo	Ambrym	Efate	Pentecost	Tanna	Viti Levu + Yasawa	Erromango	Laguas yan gåni	Maewo	Vanua Lava	Ambae	Duff + Reef Islands	Tungaru + Tuvalu	Ureparapara	Aneityum	Anuta	Aore	Aotearoa	Avaiki Nui (south)	Chuuk	East Futuna	Hawaii	Hiu	Kadavu	Kapingamarangi	Kosrae	Lau	Lifou	Loh-Toga	Luangiua	Mangareva	Mo-ava-mo-iki	Mota	Mota Lava	Māngarongaro	Nengone	Niue	Nukuoro	Paama	Palau	Pohnpei	Pukapuka	Raivavae	Rakahanga-Manihiki	Rapa Nui	Ratak + Rālik	Rimatara	Rotuma	Rurutu	Rēkohou	Sāmoa	Tahiti	Te Henua ‘Enana	Tikopia	Tokelau	Tonga	Tuamotu	Tupuai	Ulithi (greater)	Uvea (Wallis)	Woleai	Yap
b_environ_PC3_straddle_zero	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes
b_EA033_straddle_zero	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no
b_Settlement_date_grouping_finer_straddle_zero	yes	yes	no	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes
b_environ_PC1:Shoreline_straddle_zero	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes
b_Shoreline:environ_PC2_straddle_zero	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes
b_Shoreline:environ_PC3_straddle_zero	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes
b_Shoreline:Settlement_date_grouping_finer_straddle_zero	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	no	yes	yes	yes	yes	yes	yes	yes	no	no	yes	yes	yes	yes	no	yes	yes	yes	yes	yes	no	yes	yes	yes	no	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	no	yes	yes	yes	yes	yes	yes	no	yes	yes	yes	yes	yes	yes	yes	no
Intercept§Estimate	0.247537175725685	0.391420505981499	0.309614334660852	0.293316885815768	0.21460867142464	0.208110853368293	0.235086452968501	0.249359881752664	0.230710759325858	0.228425460750613	0.246995074272709	0.260171343715153	0.25021183505363	0.265932336080279	0.222177236870144	0.302849333832357	0.238112724071348	0.2535782629108	0.227519918335931	0.262559322920129	0.236425043796069	0.245405602977896	0.250831566130941	0.240792887806388	0.213821278898029	0.255804603106487	0.245930993472263	0.23661408169258	0.216601434302524	0.249057135953231	0.269493688190869	0.292203891351742	0.25925580443942	0.252770662064265	0.251548229006186	0.246630699378977	0.262165463091975	0.234829434642745	0.243143091457162	0.247446688574579	0.243130105503512	0.252032166166654	0.260580108869277	0.236164293108334	0.22236108824368	0.259763791063891	0.240207974029271	0.250444053721841	0.250685871055815	0.253478260907602	0.213682659493332	0.250715490978914	0.262158107075721	0.250343969175728	0.234719307477168	0.259347373940334	0.261086336299774	0.214095918319555	0.251662683844338	0.245976840431621	0.254919916968325	0.243597018420861	0.239260263196152	0.229607523740249	0.212897377046958
environ_PC1§Estimate	-0.389059001215334	-0.117391382690999	-0.265074615228246	-0.327527127261918	-0.432956422456334	-0.407467118714158	-0.396124445533529	-0.378370366803983	-0.386135292517056	-0.388315577463808	-0.362082224158957	-0.380831748702759	-0.387061854351947	-0.359321356055002	-0.411623140002653	-0.318772131218855	-0.389861348746888	-0.397784179516692	-0.417237181884652	-0.390259914147528	-0.399606071630716	-0.388176161500533	-0.384202756205698	-0.394114046944247	-0.399930175514226	-0.386665323199771	-0.389963138222569	-0.393292847531445	-0.416559239785097	-0.412631044125691	-0.39243680698815	-0.350870989722606	-0.373177056550023	-0.389853555005878	-0.387708540423713	-0.38848966820224	-0.381421420590542	-0.405359875530363	-0.386434935188824	-0.387743277687469	-0.385761346927757	-0.409194740701622	-0.370478290741249	-0.397655407284428	-0.406067505788753	-0.389359468398533	-0.397963639923892	-0.40747377927961	-0.385765515400348	-0.40012453771637	-0.4107763375561	-0.390299847513715	-0.423595388640159	-0.395926022777946	-0.390029339343586	-0.383570229857017	-0.366709382481018	-0.428747703950116	-0.406056605802096	-0.402246686970327	-0.397267758489166	-0.393137122825679	-0.395386433113766	-0.411785500658731	-0.427084286226709
Shoreline§Estimate	0.63219979571681	0.689246438285776	0.875671325481034	0.58227936677786	0.580931830537328	0.628006544412414	0.62873501316531	0.639300249571172	0.644272136473871	0.637711913319043	0.629012806635948	0.63559758684819	0.633941036769914	0.662302585787672	0.633192147879483	0.70649945148006	0.643095719907621	0.6250196694725	0.598661687265591	0.621061478106526	0.589001060104474	0.632305738937284	0.647281829472586	0.632064753244138	0.621377866070948	0.624970578910465	0.632434582624914	0.603992734100948	0.642581419853707	0.611543251985431	0.629624133959741	0.647651414705086	0.638394276738966	0.632999566339655	0.6305087135925	0.63534717430931	0.626016591698793	0.629705564330086	0.635887995003534	0.633723427551293	0.610984544723017	0.604986764951233	0.636144416643362	0.631947014072862	0.641354793594397	0.63655304468819	0.635551325932931	0.622296846888483	0.633831429038948	0.623292524111121	0.641678141885819	0.630967549758707	0.641881749106767	0.633778496444224	0.625744481178103	0.619598893291026	0.667013319663793	0.611985441188078	0.618169354269741	0.675981551653172	0.628282041638535	0.630936143234052	0.632617720480345	0.628658929153474	0.625578778928948
environ_PC2§Estimate	0.195824356196907	0.381872153837884	0.515742078785918	0.206815383856772	0.0972343768013852	0.192669887998169	0.190579422016913	0.20328036381983	0.208133903951715	0.197384410729999	0.100962386372122	0.201727047520839	0.197775769756901	0.26824604258716	0.179918466621806	0.243547012579637	0.204831164456945	0.194273159205396	0.179909086953351	0.184087586754051	0.271205273165464	0.196311438050975	0.179704113893895	0.193179191401575	0.200503441655611	0.190836697119195	0.194571530681744	0.164923714740502	0.212210512990539	0.173177270113961	0.203875776291556	0.225387808234869	0.202410255734239	0.200993571605437	0.194882052771052	0.19813587148685	0.196610680218646	0.196742369483276	0.197313447188325	0.19633983201022	0.16808775500611	0.16406918297394	0.193893621390265	0.20433701065872	0.20428435148684	0.211523200711211	0.19704132080841	0.188099530578333	0.19600338278113	0.197777095455226	0.192242042365363	0.196455098919694	0.237960572055695	0.188216347178676	0.207509326577082	0.128298263857003	0.207295128185739	0.166910539232267	0.176352315126996	0.17920899014566	0.202001788527228	0.194864617028531	0.193050213616823	0.182769736981532	0.168190751218329
environ_PC3§Estimate	0.109212158329273	0.0191647609995766	0.0789314446212506	0.0396633913546959	0.145719222171541	0.141795925457166	0.112946497848604	0.111023262354755	0.119901336714985	0.131530132719686	0.0267215992735047	0.107779313513542	0.109237474785021	0.0896937210136797	0.089108499305131	0.0910380270649445	0.105751941446336	0.10203014082481	0.128980466551941	0.0972876097742101	0.152091667794099	0.109937469675945	0.151273279906491	0.108533106422154	0.123338681389447	0.113710129105263	0.109532209225067	0.101783335219993	0.114238356317113	0.110706520732837	0.0881217251192103	0.133486118222687	0.106237367890037	0.113804192271234	0.110480528780289	0.108304777743679	0.113195011028176	0.122282605422347	0.114435851159776	0.108776176929162	0.100526064875568	0.103549635625438	0.152094271027446	0.108661995022632	0.111526214959061	0.112484752291	0.115259773109475	0.108589025135553	0.108468390183413	0.114055959433879	0.110377398785655	0.110379082222617	0.145859988456177	0.122181751860852	0.115052776831561	0.0581222535524631	0.0917650721943901	0.113912540818372	0.106464530198256	0.114111634605208	0.115107495097144	0.109169331881237	0.106993844554865	0.111093528871929	0.115085797706534
EA033§Estimate	-0.853931637413793	-0.676410239422414	-0.874433064405172	-0.738922633913793	-0.840206917086207	-0.887562429112069	-0.848644696172414	-0.851714200112069	-0.904983634586207	-0.873976603465517	-0.86903330275	-0.857436290836207	-0.854238813103448	-0.864767423853448	-0.850482567956897	-0.853252926232759	-0.853695507327586	-0.845594972405172	-0.852687113293103	-0.856756247275862	-0.844159546284483	-0.854667765862069	-0.86505905512931	-0.856827384827586	-0.885073474318966	-0.853809123275862	-0.856020404060345	-0.855966081939655	-0.880229928060345	-0.794235376594828	-0.834278420172414	-0.876394031741379	-0.857271622922414	-0.853916452905172	-0.851291208810345	-0.854121381991379	-0.855008808991379	-0.857499289956897	-0.862123787956897	-0.85451498537931	-0.85477444687931	-0.855245554482759	-0.852608297956897	-0.864559730862069	-0.860982655034483	-0.855225411439655	-0.856959207724138	-0.853230763353448	-0.851340401008621	-0.853618744913793	-0.876722099	-0.853155616189655	-0.870370883681034	-0.832546242517241	-0.865110690448276	-0.841591554413793	-0.864775468646552	-0.855883220241379	-0.818154273206897	-0.866971637353448	-0.854686625862069	-0.854657309491379	-0.856591470793103	-0.86046839237931	-0.878859613931035
Settlement_date_grouping_finer§Estimate	0.467615912201897	0.479393318908534	0.535731081966638	0.445352034661362	0.432435489119595	0.461485014521379	0.463584912848548	0.468690887765543	0.4489202520425	0.462537235320776	0.473386483364914	0.470807068965345	0.467707195059828	0.501000116023267	0.455867401789483	0.456898096704215	0.466321954367957	0.471148595858793	0.47465703280294	0.469164436087069	0.514196321999828	0.4701878129975	0.47176186479431	0.466233863974224	0.483692548818534	0.469552516751991	0.466010657594293	0.450167175102414	0.470469749423621	0.498132793874741	0.474683558046353	0.490189175490259	0.459980591644397	0.467814506960017	0.468970257380957	0.467137541243276	0.472614059169224	0.481573706692931	0.465821268689509	0.467410869495345	0.447707896656457	0.464428723865802	0.498955424566638	0.471953229545345	0.483904569441724	0.463629059354534	0.477071419709828	0.455101716366155	0.467763664763457	0.462091335965948	0.472880560641983	0.466145409401172	0.467772325588078	0.482741309386466	0.485403475572845	0.40090252788404	0.454801206052052	0.473232663908103	0.47548189753597	0.425762037372138	0.462455411422706	0.467878816038103	0.465822498292241	0.466069990964397	0.453497890648371
environ_PC1:Shoreline§Estimate	0.14507328755999	0.179963332584125	-0.0219230136110193	0.104613324324827	0.104438005579583	0.135239437057611	0.138739204926231	0.147372658378256	0.156493136595176	0.142720773163691	0.163104979195861	0.151150230692831	0.146908685653007	0.165775005286801	0.141120450051125	0.199662068392931	0.150171012012573	0.145188458574135	0.118635302616623	0.142597714038075	0.249433869344875	0.1449639589633	0.142873540102946	0.143946499328019	0.152227034768622	0.142185955012069	0.144794354502093	0.115264127987005	0.156466970711325	0.120745679608398	0.153917671886404	0.167527948488872	0.149432361518453	0.148045527346042	0.144764930141924	0.147224599758706	0.144164395884947	0.145608566013858	0.146189402529788	0.145633972997548	0.122740250194968	0.131882518606067	0.144154654222218	0.148998336031066	0.148304056621534	0.1558867091355	0.148306854304703	0.145335245732372	0.145645521690817	0.149762281594067	0.147529602530804	0.146031623793768	0.156692408788306	0.139158034336797	0.151430627010553	0.127240473327984	0.175551725341371	0.128909842130914	0.125343141182831	0.135106190394389	0.151094179112738	0.144214053725618	0.144478406457769	0.144178217518449	0.141126119681342
Shoreline:environ_PC2§Estimate	-0.353477520542584	-0.100939852733314	-0.19157282914039	-0.269956628697819	-0.365533746418968	-0.38450756900595	-0.3666727545125	-0.351762970809032	-0.351774596633059	-0.36827207396701	-0.339190251691802	-0.342821245256624	-0.351999365395815	-0.35889571951409	-0.365529486073397	-0.31753851839273	-0.360736466837915	-0.353952256085855	-0.39669656724323	-0.338817752867548	-0.477606694895872	-0.353772460726971	-0.381758918832825	-0.357779535814917	-0.365835184064264	-0.349049330826967	-0.355137269389634	-0.365582859628078	-0.374348960138442	-0.373076767386247	-0.339286684525575	-0.319719447636499	-0.343572183867758	-0.354403654685629	-0.352082449557717	-0.354421682857328	-0.345206618109919	-0.365564009675952	-0.355288295134099	-0.353188889045631	-0.355037492776869	-0.348437036161061	-0.359598805403127	-0.355282990523953	-0.371704723409808	-0.353674229684977	-0.357400716787689	-0.360309361327034	-0.353136457032948	-0.358871199667806	-0.36803145330148	-0.354390219980985	-0.36091239135536	-0.368536538784893	-0.34698344003234	-0.363481845460898	-0.309324679777169	-0.377828455442572	-0.364907277408651	-0.399135101507017	-0.359596170970237	-0.357233025674543	-0.358428936740831	-0.362382900791049	-0.368177787156203
Shoreline:environ_PC3§Estimate	0.20671479509448	0.00976859575580586	-0.222635345755064	0.11558737400341	0.204369998544277	0.219832078820948	0.208312866247811	0.201506691932887	0.200775224551947	0.207067240545231	0.231488692898877	0.201990424171691	0.204990922008043	0.20980843543748	0.233060123668339	0.172811169326661	0.212181121371465	0.207961499101104	0.208586491943981	0.210576001238181	0.0708877365907784	0.207248882516968	0.234101643708023	0.210970624675813	0.215842725967204	0.199729467263592	0.206881266054569	0.234434439294114	0.221941641220078	0.234982510177588	0.201544250852625	0.183713912040554	0.20218292461717	0.202853119162699	0.204144491386287	0.207490749628167	0.196887897678962	0.20356981134655	0.206039681207242	0.206561556238763	0.227133743463152	0.214818548298136	0.219910392963458	0.207819165930731	0.216529172001698	0.198565221374501	0.204313602928552	0.210299901750241	0.204863569553326	0.204521705853223	0.22621803768489	0.203763136857818	0.204574172162781	0.22906879194579	0.210301982867011	0.186054666082967	0.206132394455	0.226201314858337	0.220168531175085	0.215117353136246	0.201514644187086	0.208452704220403	0.212042824957774	0.217398711940362	0.230825148989389
Shoreline:Settlement_date_grouping_finer§Estimate	0.488273276652672	0.405333319983957	0.470665391254448	0.415572511251207	0.494818970995086	0.490489736876034	0.488367257976379	0.487502413720483	0.478367243714655	0.490153082384483	0.520289904789914	0.486617351301552	0.487129328931379	0.475901821310733	0.500612612218534	0.476238489073879	0.493840905393621	0.485807432965431	0.471699848234466	0.483700854905888	0.49557900149569	0.48894029465431	0.502099998594828	0.488869614242241	0.514129057921638	0.482084443418534	0.487093702199397	0.506776906265	0.494723437102328	0.513006371639224	0.485954855150172	0.486021303591724	0.491589790716724	0.486943143238448	0.487093609725862	0.489474678614655	0.480218362258621	0.478659694571078	0.487884387556379	0.488022451882672	0.50804544038069	0.482930801428362	0.510501287980259	0.490587004847069	0.481659573490371	0.488398207759224	0.480279691647672	0.491339166968862	0.486324601352759	0.495512761362172	0.489136161483276	0.486476715003448	0.481089392102716	0.504465733007759	0.510630118664655	0.438036019597091	0.509281245922155	0.486653763754888	0.490403033980345	0.418860905409526	0.489913244316379	0.487621003548078	0.489712435112414	0.4903236559915	0.498189198173103
Intercept§Est.Error	0.170370686317421	0.16631745396474	0.162246959252657	0.169120324663536	0.175611892056865	0.173939196831601	0.172951759165344	0.170125367417309	0.172072933708074	0.17203328437654	0.171644815631028	0.171713016478706	0.173352071966527	0.167981718461246	0.177699229570597	0.183104264117351	0.171631145716093	0.169579281467221	0.184322610287595	0.169358718961146	0.167749493650211	0.172709837358547	0.168039959405763	0.172890792262227	0.173705544904993	0.170737362559101	0.171577271333597	0.170663791520244	0.173492037031894	0.170391891560074	0.171379382864003	0.169445990536578	0.173751651955662	0.171444841979742	0.169900033997583	0.171899153345087	0.169512981532978	0.173560919618098	0.171288777941544	0.170343125124335	0.169744895864114	0.170679100581337	0.168913622208547	0.172207617180557	0.173729961427709	0.173831413941205	0.171831935120814	0.170317264451897	0.173312853062983	0.170751705850328	0.173077922573181	0.170860498847785	0.171922204167189	0.16927897835918	0.171498416540964	0.170379019500734	0.172315711078175	0.178001858331216	0.170760346442896	0.168532393994565	0.170191873531995	0.172887211340839	0.172355482350779	0.174195566230995	0.174145584264435
environ_PC1§Est.Error	0.197225760778886	0.204203462133656	0.194373472195807	0.199228201088	0.20421150059819	0.196439009932543	0.198132445641698	0.205045345209835	0.19713259056596	0.197358022140378	0.199635563183998	0.19709666858443	0.198685433015874	0.194937086409965	0.202119405282706	0.216342658556973	0.197784036505993	0.196848393235994	0.220496540420359	0.195648541630617	0.194646884038361	0.197838064679564	0.194149403602973	0.197678722595058	0.199501875407244	0.195780992854605	0.196617814521714	0.195155944581902	0.19891805868152	0.196800942912403	0.19600598510852	0.195723831416787	0.203600915929942	0.196319495157448	0.196125661302309	0.197456045400936	0.195816919606237	0.199674852476801	0.196577708243139	0.196880447640631	0.196010784238821	0.198164273908685	0.1965520637772	0.198107968877649	0.198955983592277	0.195449894782395	0.197456829909796	0.203010847033763	0.199437576783383	0.200442051462872	0.199281094135617	0.197744628582517	0.204885322175138	0.196227852839527	0.198008547501539	0.195686933909399	0.201185859186209	0.204081583147056	0.197226553057112	0.194849392505669	0.197691069185671	0.197724942907971	0.197731156183267	0.200359504441933	0.199577518903686
Shoreline§Est.Error	0.174181725708166	0.184042631371183	0.1933982711017	0.177000019832282	0.18574004976302	0.172906062165002	0.17500630294207	0.178680338137267	0.175082602539441	0.173968775402222	0.177110240784139	0.173403041086971	0.17395462221671	0.171178802387057	0.175949121743052	0.201754159729945	0.176218590163885	0.173595535241926	0.213470284517256	0.174079432440629	0.175013092480638	0.175031446097245	0.171563160592333	0.174801901464809	0.17664127326578	0.174789939673024	0.174477850997056	0.17763516509694	0.17566911788936	0.173790791096922	0.173869998579661	0.173307814475953	0.175755890693932	0.174211125464309	0.174877806916496	0.175477471740076	0.173069828518764	0.173958976894268	0.173947969419685	0.175111146181546	0.177457188834852	0.176728010013593	0.173464018766766	0.174864677114402	0.174477738633377	0.174226991642409	0.174141992771341	0.17586571298375	0.176013910865377	0.178174411423792	0.176138978751366	0.173259759346873	0.17372579061048	0.173587465205661	0.176342582449236	0.172140407481964	0.184714927505325	0.175933593300216	0.173715002474478	0.177413001568143	0.174466685507367	0.173506254422501	0.174579436010658	0.174845491686279	0.176149339679791
environ_PC2§Est.Error	0.198124839452466	0.206675644716768	0.215512047202262	0.198591889181615	0.227648102429259	0.198752629255519	0.199534706653034	0.203286080692793	0.197531494817525	0.1994534159134	0.200956896451034	0.197779237416411	0.199183115265414	0.203231638774931	0.200330118091679	0.206606207631559	0.198744882271454	0.197037027632543	0.20669139329605	0.197013072009253	0.208694997292705	0.200023488220112	0.199155809551085	0.199114068935676	0.201167678988074	0.19876893141417	0.198529014311262	0.202450067820593	0.200152606938346	0.201283137633474	0.197634851247663	0.197813146274917	0.198955425049296	0.201178873673992	0.199418300229104	0.19952066528039	0.197034461625644	0.200187898994051	0.199227700775609	0.198647624318467	0.204285948519954	0.201234873461549	0.199640044252843	0.19938692467173	0.198934635757202	0.203634386888952	0.199673019741405	0.198173707855153	0.199276188645829	0.198987198628721	0.199332388902723	0.198416978035164	0.207929323810959	0.200074287382704	0.20120562876233	0.221496507598226	0.200014525671699	0.202191431876134	0.199901752589506	0.194634797740821	0.199604810038098	0.198134708264361	0.1988363581148	0.199449761529858	0.200291833174019
environ_PC3§Est.Error	0.135269085504053	0.141300203515683	0.129759686099463	0.138246070937319	0.140923789186253	0.137159625843255	0.135690952597501	0.135430186204187	0.136051935945395	0.137631542295144	0.140841084981165	0.134742799205984	0.135272856050281	0.134380150991357	0.138726533605466	0.137962323012031	0.13600627511681	0.135666371182095	0.153848844925493	0.134896003036432	0.138886396679544	0.13535292714101	0.137435255512996	0.13548360121106	0.137047376710971	0.135124290006145	0.135012592955104	0.13456868432288	0.136097052564493	0.134946227632167	0.137428643559184	0.134545049277125	0.134768091840162	0.136975657211006	0.135223505298578	0.135201180963108	0.134786576650747	0.136571515378494	0.136281453176094	0.135480678818448	0.136165664852085	0.134445610547657	0.139370841777821	0.135879079820208	0.135149187237736	0.134532127339088	0.136394757300311	0.134882824811858	0.135945502596728	0.135887694762698	0.136046801197926	0.135503169872987	0.148606106726791	0.136237432957697	0.137420265474854	0.154400264133647	0.139164634863366	0.135833150294364	0.134391255584095	0.131440242715576	0.135291113775569	0.134964969417315	0.135611585341903	0.135410902120853	0.135939566747779
EA033§Est.Error	0.119377714935503	0.124313264680637	0.110579600331422	0.12812260616639	0.120488285778975	0.124156258193182	0.119449259299007	0.119292307652092	0.131000251650207	0.12184417852688	0.117863190434385	0.119319170162067	0.119830365137583	0.11890952235183	0.118478634398111	0.118124570193528	0.119105832251876	0.119275689012164	0.119945797580284	0.118936016569024	0.120319199230207	0.119694838991133	0.11787530793509	0.119760895125245	0.121427180997588	0.119223551950598	0.122260470500203	0.118945151241846	0.121172367034195	0.12294423260715	0.119764573191714	0.120081569139679	0.119801324892249	0.119265544161511	0.118789919685167	0.119421687120945	0.119102534535167	0.119625353679522	0.123055648759089	0.119489421715697	0.118630749403759	0.118510008261305	0.117960231870224	0.120574280243404	0.119842003233586	0.119133184493916	0.119157922633002	0.119001667577016	0.1207324526205	0.119164410869367	0.120662960873287	0.118812589121435	0.122624828958642	0.11843620284345	0.120382671573719	0.120657702660383	0.120748195981657	0.119385506825715	0.122429601439729	0.120334050214662	0.119378360743844	0.119663102517738	0.119507036659898	0.119576345079301	0.121278420174285
Settlement_date_grouping_finer§Est.Error	0.135018055867788	0.141122941039258	0.134702472944532	0.133706141371486	0.140060478064192	0.135998793606692	0.135303707155239	0.135737356844438	0.135479154711853	0.135988848598964	0.131823235775494	0.135334127433139	0.135644873690455	0.138113572056657	0.136073096574225	0.135134494681071	0.135537473357052	0.134667066971136	0.137872784566573	0.134120557605813	0.142410346600099	0.137328563247601	0.134841818396625	0.135230561588795	0.1386934340503	0.135575355886155	0.13565947893171	0.136625473142955	0.136857506445485	0.139420776265327	0.135611983555581	0.137185459306627	0.137369690518939	0.136111746546021	0.135784286092981	0.135191682267017	0.135720706020636	0.138425720845923	0.136029428343714	0.135789823995937	0.139515084269004	0.134492103734426	0.139513999765868	0.136398819032738	0.137436616971781	0.135211158634062	0.137521302601268	0.139026522042722	0.135800620714527	0.137079309888751	0.135682076233534	0.136922259354492	0.136552379264434	0.137054926832437	0.13939523600982	0.166280984705741	0.13630661233893	0.135957222532466	0.135219554862531	0.139299511715045	0.136220321306178	0.13562473046782	0.135128059778586	0.136047820928491	0.135727796305623
environ_PC1:Shoreline§Est.Error	0.145526012978069	0.15101075427481	0.148307569058351	0.145722087110447	0.15475117685169	0.144166190096138	0.14645750331207	0.146391141842847	0.146214618605106	0.14543319442391	0.150899275874219	0.145485650941651	0.145939954592302	0.142028391936631	0.146885431194598	0.164472197703818	0.146367648608207	0.144152847167826	0.179765068053049	0.145027371891127	0.165201946802928	0.147061007809544	0.143724184797416	0.145912947383184	0.147733275692296	0.145599704589842	0.145578401887326	0.149929978225886	0.147564958712724	0.145448775136412	0.146026766172772	0.145429192205831	0.146015414532555	0.147050144946087	0.145944545905845	0.146088319627784	0.144089405418137	0.146149941865069	0.145286392461794	0.145754878780901	0.150257467104406	0.146019154201085	0.144724891223582	0.146560093376406	0.146206327238419	0.149550860653482	0.146068497559446	0.144875333911179	0.146125470268525	0.147121983325994	0.146697045867857	0.145057436324227	0.14466145711889	0.145214591538067	0.147608266410643	0.146909204297237	0.155252373108002	0.147017629871635	0.145619566983532	0.14187674112742	0.146872020741643	0.145148660035151	0.145870680161287	0.145963921115897	0.147049638157041
Shoreline:environ_PC2§Est.Error	0.182375089331379	0.195233636654219	0.178739438844185	0.183336901546624	0.184142849191408	0.180475206225768	0.184543369821094	0.182787839145093	0.182360919402635	0.182829465933612	0.192315645312816	0.18316987390587	0.184166357459271	0.177108521427694	0.185340500033593	0.1940373244712	0.18427416097903	0.180461657708696	0.244167277445672	0.18123532776465	0.201004755291219	0.182356153082024	0.179708673137988	0.182700689686959	0.184915700954145	0.181104827569582	0.181369781407991	0.179265642329536	0.184188826939261	0.180825639976007	0.183679046302997	0.181802338798412	0.184751126020594	0.181549892611501	0.181240451558032	0.184075664143649	0.18003478787815	0.182796029093499	0.181693789657682	0.181861644513485	0.180037542624381	0.181189031476852	0.180419495540882	0.18269850517892	0.182500872797643	0.181943307221843	0.181987718749076	0.183126881364489	0.183182563052589	0.184090831479241	0.182900316965518	0.181846833285854	0.180067909737171	0.181809142508934	0.18444961554149	0.181972835551874	0.197936424878395	0.183425437520478	0.180337695388679	0.183111683396125	0.182506299902427	0.181855506497492	0.182130488706176	0.183251069048541	0.184471618831115
Shoreline:environ_PC3§Est.Error	0.137923726197514	0.141183858980454	0.182702237132123	0.143890765650209	0.138390067570052	0.137974345869547	0.137876951881799	0.140119971997935	0.137897717906467	0.138372292559253	0.140671514382566	0.137667144345966	0.138842865191307	0.136768445285418	0.144116728581116	0.145340213356516	0.138373802141018	0.138177779805646	0.138097264812086	0.136120690031455	0.175677421730059	0.138219482144709	0.136602342322837	0.138686670130165	0.140828405882155	0.137816284037173	0.138064574728528	0.142752707386693	0.139064402524484	0.138144606030309	0.137813653011145	0.136086319375366	0.138084600554706	0.137911654910076	0.137724126884874	0.138467580870582	0.137828117292705	0.139390874397972	0.137609720310108	0.137021391388264	0.142665813956014	0.136779629954028	0.136174916690064	0.138767494156504	0.140137555604043	0.139632310946735	0.138755656881677	0.138771367208481	0.138729929125048	0.138433653061154	0.13836206971168	0.137594172505709	0.136760363474989	0.139452481253585	0.138333303900959	0.141323775212259	0.137177204207011	0.140210199081843	0.137805259793268	0.135797646803734	0.138637335885477	0.137979221096655	0.138617410240926	0.138871419900705	0.138275506055168
Shoreline:Settlement_date_grouping_finer§Est.Error	0.130745975402522	0.142799913407628	0.132573659431913	0.135423555684278	0.130819728269453	0.130242465882715	0.130688192231336	0.13152146477915	0.131028086337819	0.130598115715848	0.132310127522937	0.131622553698493	0.130984008444756	0.131234505857518	0.133287962215671	0.132667854219439	0.132481921844687	0.131481630063848	0.14761564587634	0.131316016176933	0.13461023554406	0.132302575271212	0.128697037168058	0.131360593930029	0.134931029302211	0.131351693737542	0.130893475906497	0.132668774833758	0.132036465102331	0.133729928689764	0.131622768989677	0.13250341437559	0.132172330585774	0.131226271348487	0.131867353580737	0.131831890030736	0.13209987249353	0.132364469168383	0.130975820980674	0.131462648883483	0.136709345362448	0.130869764467826	0.133235507968915	0.132051733372561	0.131787158609599	0.130574056657659	0.132020624857879	0.1311517066897	0.130811023860291	0.133159828052264	0.131889009483695	0.130822985181935	0.132087083476214	0.132538271349232	0.135556513316826	0.148644462119634	0.137168062301043	0.130946859144277	0.130290926137517	0.148562248437356	0.131610989548876	0.130681250952051	0.13073096281706	0.131963119363367	0.13182839469688
